Year,DoY,ACN 3,ACN 10,ACN 20,AHN 3,AHN 10,AHN 20,ECN 3,ECN 10,ECN 20
2009,80,597.6715598,942.0661392,1138.028689,630.7526893,1040.283098,561.3337977,669.994652,862.9021254,1258.127645
2009,81,598.6771506,1022.358742,1241.525877,657.3686732,1108.802867,642.1972391,685.0486405,897.4360783,1383.021128
2009,82,661.8587762,1104.754234,1247.050304,685.8107084,1169.60594,661.5802632,618.2852197,865.8232905,1339.254515
2009,83,673.1285849,1030.612143,1111.175781,669.0597474,1080.741062,524.8832665,572.1338175,726.5375,1097.540336
2009,84,634.7068503,903.9208435,1020.763576,608.772764,971.9919845,465.9384619,586.0719556,685.8096764,1034.539967
2009,85,655.5224931,847.9259431,951.4810711,569.7346682,906.2354649,401.9943192,582.3509191,658.3789012,983.8286244
2009,86,618.7528993,809.1912937,885.6072871,569.023799,930.7747501,342.4445179,596.0874492,641.1493579,924.4082622
2009,87,661.8689184,887.0158398,932.7160332,637.5232402,1107.065778,415.9640387,610.1701824,648.2768521,954.1713921
2009,88,681.9909206,949.2550641,1015.157003,679.7626004,1205.551534,506.3427398,642.67197,685.2891778,1023.507358
2009,89,656.7836994,950.9649324,992.5764152,599.2443015,1118.415192,454.4306084,576.0675616,647.9708002,993.6239415
2009,90,611.1800912,871.538692,919.1986153,586.7013598,1024.382064,356.2575724,600.1743766,620.5414613,894.0598708
2009,91,662.631843,822.7084377,899.9245345,579.6799506,1001.81226,374.8273511,-9999,865.9105333,961.5680007
2009,92,645.8111148,788.7059443,888.2956443,585.9591031,1272.084288,-9999,742.4823714,751.4458232,980.6593151
2009,93,697.3442129,818.865404,959.2270223,595.4508454,1614.602078,-9999,721.1627096,759.4294124,1052.259864
2009,94,742.2262591,844.3614848,956.03634,616.2153754,1616.107334,-9999,-9999,944.5494658,1100.981323
2009,95,758.2429381,812.65651,907.5115808,629.0870796,1546.838329,-9999,-9999,885.2150599,1036.698866
2009,96,714.0062243,773.1615065,869.4631849,611.1767298,1531.739621,-9999,738.5717923,745.4445366,1000.341732
2009,97,1018.196815,902.1164569,944.9158204,675.9579832,2322.576862,-9999,706.6918211,701.6830182,1047.963959
2009,98,1226.118201,1100.834958,1118.486905,783.4524718,3300.05384,-9999,901.5270111,847.0987546,1186.339545
2009,99,1120.674638,1189.072193,1231.815396,779.261851,3617.689886,-9999,895.0553728,943.9135179,1307.524727
2009,100,1266.648622,1197.733756,1242.843834,840.7678775,3694.73847,-9999,1075.96695,1089.705031,1365.098737
2009,101,1189.915098,1200.111545,1280.15371,786.2836317,3332.582123,-9999,1014.172341,1019.89134,1400.501326
2009,102,1189.845873,1268.997378,1309.351005,828.6317161,3809.850785,-9999,1020.35382,1082.331669,1402.652032
2009,103,1329.418568,1329.453153,1402.781635,958.3516079,3610.2872,-9999,1106.893835,1179.255396,1472.805391
2009,104,1398.75314,1436.209233,1543.605412,965.3418529,3833.973266,-9999,1185.309121,1203.602497,1612.237975
2009,105,1315.948203,1511.050635,1630.735325,963.5407019,3908.542767,-9999,1169.39921,1271.776909,1701.818589
2009,106,1111.669699,1456.111736,1562.295825,854.4586713,3399.288359,-9999,907.3522931,1185.059309,1594.808149
2009,107,1103.800698,1302.499823,1403.090268,852.5760217,3115.181761,-9999,882.8151261,1074.911368,1425.001394
2009,108,1130.769291,1281.807503,1360.308265,874.2135029,2769.148909,-9999,893.6396106,1065.30161,1369.667819
2009,109,1312.313675,1258.696736,1355.186116,935.3164537,2929.805033,-9999,877.9066617,1070.34973,1355.137078
2009,110,2060.050691,1429.061086,1491.985281,1212.808353,3469.695185,-9999,1096.055107,1186.011864,1465.833653
2009,111,3116.851292,1837.127103,1977.419107,1702.726529,4555.691657,-9999,1451.021666,1537.644871,1845.445577
2009,112,3328.112623,2234.293767,2528.820495,2045.214813,5096.924345,-9999,1637.010305,1817.666961,2283.58821
2009,113,2890.210508,2432.323109,2856.620062,2051.769548,5167.486757,-9999,1624.82439,1889.999459,2593.407882
2009,114,2101.844835,2385.742432,2849.478046,1684.73179,4749.80607,-9999,1462.184545,1867.62343,2706.937275
2009,115,1633.35938,2128.71428,2410.511798,1344.092616,4417.91591,-9999,1322.356311,1799.493482,2473.459953
2009,116,1689.750725,2125.895518,2314.457925,1460.243555,4247.927134,-9999,1359.311911,1929.03878,2328.9614
2009,117,1714.173767,2105.104307,2288.527432,1417.058548,4066.967506,-9999,1359.563748,1893.558743,2318.902102
2009,118,1913.409676,2107.245012,2325.035153,1504.197119,3858.002717,-9999,1576.570265,1889.237866,2404.252392
2009,119,2271.345731,2479.638445,2783.229647,1788.639774,4482.030845,-9999,1695.601926,2059.90709,2786.769645
2009,120,1932.700434,2467.211808,2814.388585,1569.097236,4275.487407,-9999,1574.448739,2099.165384,2862.744517
2009,121,1676.960473,2384.466972,2580.935311,1358.938937,4732.335291,-9999,1461.500386,2157.547036,2740.766128
2009,122,1697.9436,2281.75342,2424.611196,1381.261151,4764.32233,6686.968299,1556.512207,2168.059405,2606.426724
2009,123,2650.490412,2743.324621,2698.84676,2227.228077,6398.831542,7224.410329,1842.947501,2797.578524,2795.305791
2009,124,2806.635076,2932.480792,3168.011414,2406.648493,5475.869328,7775.880167,1845.505343,2859.537388,3141.28321
2009,125,2824.177427,3080.292484,3487.58803,2494.691027,5184.523625,7771.806106,1883.907972,2440.915902,3383.108884
2009,126,2625.257562,3215.503089,3775.609853,2372.048895,5128.537857,7486.81461,1803.291491,2273.744194,3568.217114
2009,127,2244.722337,3305.458579,3965.91341,2229.002878,5233.598624,7539.806304,1683.435488,2306.600351,3754.781404
2009,128,1726.582172,3174.361079,3842.346246,1871.389409,4845.881788,7340.756707,1384.906168,2133.064252,3710.690495
2009,129,1674.803588,2839.496839,3435.791467,1623.429627,4607.906417,6921.071813,1495.623081,2235.556234,3634.357215
2009,130,2370.881079,3211.454378,3250.916402,2142.643393,5636.065404,6459.484803,1792.212899,2944.87873,3607.7271
2009,131,3596.964108,3987.241527,4098.027209,3000.208799,6026.134013,6938.944336,2701.210587,3660.440062,4096.500174
2009,132,3680.782868,4542.529012,5118.451911,3322.241442,6434.266678,7963.153113,2667.85098,3241.493384,4947.757734
2009,133,2389.751825,4283.209095,5058.800266,2584.533396,5510.442996,7568.676344,1726.40998,2589.041204,4719.278567
2009,134,2119.924722,3714.168562,4454.961622,2129.553975,5192.352776,6955.31087,1792.429585,2513.084747,4387.71794
2009,135,1954.689345,3606.027486,4412.431412,2025.811602,5194.991972,7162.304435,1721.875519,2690.437837,4695.016367
2009,136,1908.40843,3445.51702,4164.06872,1821.629807,4989.620183,6942.216789,1873.263085,2708.39253,4787.921643
2009,137,1962.451412,3513.944826,4354.535692,1920.471214,4953.957721,6966.235318,1754.428925,2753.569062,4987.382764
2009,138,2010.265615,3631.280239,4605.387018,1969.209962,4952.942647,-9999,1849.625719,2965.051689,5404.667091
2009,139,1787.891467,3480.912265,4441.866747,1814.128291,4588.446207,-9999,1660.364521,3022.115344,5537.526606
2009,140,1649.580596,3263.415094,4183.349439,1728.346862,4272.873836,-9999,1575.432441,2796.150373,5250.068268
2009,141,1475.20872,2983.332133,3825.400755,1568.562015,3838.000529,-9999,1536.412112,2847.942324,5005.950187
2009,142,1570.027512,2948.01592,3721.83146,1552.95789,3813.122936,-9999,1677.65774,2658.573763,4860.631168
2009,143,-9999,3989.172096,4270.229572,-9999,-9999,-9999,-9999,3553.641926,5154.815598
2009,144,-9999,5401.540351,5545.648798,-9999,-9999,-9999,-9999,4836.482427,5944.914373
2009,145,-9999,5882.305409,6309.410398,-9999,-9999,-9999,-9999,5132.759582,6657.362926
2009,146,-9999,5854.558529,6622.130531,-9999,7441.379095,-9999,-9999,5063.651748,6852.259231
2009,147,-9999,5753.289304,6713.471101,-9999,7648.751235,-9999,-9999,4343.591513,6985.195304
2009,148,-9999,5385.10611,6497.295026,-9999,7293.385149,-9999,-9999,4083.677956,7078.451794
2009,149,-9999,5009.660224,6258.329963,-9999,6886.687863,-9999,-9999,3974.277214,7095.854186
2009,150,-9999,4600.163445,5936.076286,-9999,6226.831254,-9999,-9999,3883.060546,7155.195793
2009,151,-9999,4131.424536,5356.652406,-9999,5313.303384,-9999,-9999,3674.574476,6602.988743
2009,152,-9999,3818.82439,4933.174795,-9999,4710.355064,-9999,-9999,3766.998496,6165.973458
2009,153,-9999,5266.011427,5411.181477,-9999,5204.225116,-9999,-9999,4603.560421,6132.919742
2009,154,-9999,6166.441745,6337.911013,-9999,5998.146195,-9999,-9999,5496.342153,6687.264064
2009,155,-9999,7373.513076,8141.020032,-9999,-9999,-9999,-9999,-9999,8304.875181
2009,156,-9999,-9999,10359.31185,-9999,-9999,-9999,-9999,8019.868444,10573.81927
2009,157,-9999,-9999,11011.17163,-9999,-9999,-9999,-9999,6200.479733,11187.21654
2009,158,-9999,8103.419717,9287.078477,-9999,-9999,-9999,-9999,6586.461907,10413.17797
2009,159,-9999,-9999,9962.983157,-9999,-9999,-9999,-9999,-9999,10470.63633
2009,160,-9999,-9999,11093.34788,-9999,-9999,-9999,-9999,-9999,11374.4509
2009,161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,162,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7704.024286,-9999
2009,166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7893.695406,-9999
2009,169,-9999,-9999,11849.99605,-9999,-9999,-9999,-9999,6952.065876,-9999
2009,170,-9999,-9999,11161.14472,-9999,-9999,-9999,-9999,7912.335728,-9999
2009,171,-9999,8345.345602,10196.9072,-9999,-9999,-9999,-9999,6236.135171,-9999
2009,172,-9999,7783.432906,9427.168186,-9999,-9999,-9999,-9999,6526.592835,11787.83054
2009,173,-9999,8362.713938,9595.928172,-9999,-9999,-9999,-9999,7593.801095,-9999
2009,174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,175,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,176,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,177,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,178,-9999,-9999,11770.78738,-9999,-9999,-9999,-9999,-9999,-9999
2009,179,-9999,8338.837407,10298.96104,-9999,-9999,-9999,-9999,7138.282347,-9999
2009,180,-9999,7141.726856,9090.386925,-9999,7935.510504,-9999,-9999,6471.019707,-9999
2009,181,-9999,6097.978765,8052.801126,-9999,7183.317009,-9999,-9999,5976.989742,-9999
2009,182,-9999,5740.466143,7500.811365,-9999,6771.839224,9498.094576,-9999,5952.749667,11544.4247
2009,183,-9999,5883.866474,7661.362766,-9999,7868.783919,8648.707253,-9999,6139.989118,11030.77853
2009,184,-9999,5565.662064,7483.227227,-9999,6895.022876,7538.548559,-9999,5754.48928,10677.27131
2009,185,-9999,5878.922787,7474.863655,-9999,6601.616118,7193.684988,-9999,6135.273672,10466.27539
2009,186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,188,-9999,-9999,-9999,-9999,-9999,13365.1253,-9999,-9999,-9999
2009,189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2009,190,-9999,-9999,-9999,-9999,-9999,14358.19629,-9999,-9999,-9999
2009,191,-9999,-9999,-9999,-9999,-9999,12399.1864,-9999,-9999,-9999
2009,192,-9999,-9999,-9999,-9999,-9999,11197.0479,-9999,-9999,-9999
2009,193,-9999,-9999,11824.65332,-9999,-9999,10298.62012,-9999,-9999,-9999
2009,194,-9999,-9999,-9999,-9999,-9999,11982.81496,-9999,-9999,-9999
2009,195,-9999,-9999,-9999,-9999,-9999,11478.04128,-9999,-9999,-9999
2009,196,-9999,-9999,-9999,-9999,-9999,9258.557769,-9999,-9999,-9999
2009,197,-9999,8100.999889,11020.71266,-9999,7900.449369,8112.508804,-9999,8305.586,-9999
2009,198,-9999,6626.681221,9407.651558,-9999,6669.123517,7148.925813,-9999,7556.03552,-9999
2009,199,-9999,5693.59248,8400.815588,-9999,6024.622318,6547.512877,-9999,7007.360647,-9999
2009,200,-9999,4951.292579,7597.129133,-9999,5419.210633,5998.724658,-9999,6187.824276,-9999
2009,201,-9999,4367.149206,6933.571542,-9999,5066.292522,5607.190974,-9999,5529.42267,11808.43825
2009,202,-9999,3859.150437,6279.963278,-9999,4541.457393,5029.18462,-9999,5128.246637,10824.92363
2009,203,-9999,3489.460778,5796.487562,-9999,4292.104146,4772.31118,-9999,4918.387028,10202.88566
2009,204,-9999,3176.407496,5392.067188,-9999,4076.957302,4600.216385,-9999,4746.873328,9812.562484
2009,205,-9999,2900.655014,4979.247023,-9999,3855.109354,4342.724621,-9999,4391.423771,9230.673719
2009,206,-9999,2679.310041,4527.072282,-9999,3622.051029,4027.072977,-9999,4432.029759,8638.853806
2009,207,-9999,2472.677735,4169.890123,-9999,3438.77115,3735.334584,-9999,4131.688803,8034.931983
2009,208,-9999,2335.001951,3876.636447,-9999,3285.604808,3542.890579,-9999,3838.679315,7562.787539
2009,209,-9999,2166.862472,3595.186793,-9999,3110.12743,3284.710505,-9999,3483.573465,6842.180135
2009,210,-9999,2543.866215,3502.246568,-9999,3719.238373,3368.148104,-9999,4168.277085,6976.400986
2009,211,-9999,2815.714514,3690.94507,-9999,4159.692818,3365.708965,-9999,4455.728091,7185.538215
2009,212,-9999,2662.393017,3687.718679,-9999,3885.46107,3337.280253,-9999,4147.182315,7238.733973
2009,213,-9999,2457.561044,3560.795018,-9999,3590.310475,3259.353072,-9999,4043.388509,6961.276149
2009,214,-9999,2258.2436,3483.222294,-9999,3392.221236,3274.98684,-9999,3724.287355,6941.841909
2009,215,-9999,2066.002534,3321.755532,-9999,3146.570246,3191.462762,-9999,3435.462592,6616.836731
2009,216,-9999,1951.461899,3188.825744,-9999,2941.818278,3006.329825,-9999,3368.485152,6367.966211
2009,217,-9999,1832.480959,3061.783098,-9999,2804.029496,2936.837503,-9999,3331.262716,6219.17269
2009,218,-9999,1816.708546,2944.765329,-9999,2738.298854,2832.744745,-9999,3206.003497,5949.134644
2009,219,-9999,1757.841105,2815.1321,-9999,2701.651977,2713.520915,-9999,3168.761369,5636.550035
2009,220,-9999,1985.657027,2923.364697,-9999,3159.731894,2900.29969,-9999,3436.432265,5840.700946
2009,221,-9999,1719.296995,2711.901833,-9999,2720.951107,2628.144914,-9999,2999.24116,5458.690483
2009,222,-9999,1607.877217,2587.257971,-9999,2537.246046,2522.572462,-9999,2975.96636,5340.949078
2009,223,-9999,1558.071341,2533.025409,-9999,2492.099894,2535.569254,-9999,2864.660584,5234.322961
2009,224,-9999,1547.543247,2510.377447,-9999,2529.11056,2595.277233,-9999,2621.026067,5037.155603
2009,225,-9999,1491.973476,2432.634414,-9999,2447.546141,2526.247316,-9999,2549.621641,4765.304128
2009,226,-9999,1446.651287,2335.906123,-9999,2352.977432,2390.973746,-9999,2422.44878,4524.50526
2009,227,-9999,1380.250606,2169.775997,-9999,2282.629021,2219.114297,-9999,2325.120127,4125.487987
2009,228,-9999,1287.337253,2032.113927,-9999,2195.037017,2065.682218,-9999,2153.328958,3764.478713
2009,229,-9999,1243.215813,1983.753245,-9999,2104.710607,2032.964999,-9999,2228.00222,3818.664262
2009,230,-9999,1243.321517,1950.618864,-9999,2082.257071,1974.161706,-9999,2133.140322,3782.35633
2009,231,-9999,1196.549291,1896.191384,-9999,2063.387475,1963.75944,-9999,2033.510076,3658.476384
2009,232,-9999,1181.239588,1876.377627,-9999,2100.858144,1981.319486,-9999,1951.653088,3610.04427
2009,233,-9999,1172.801965,1879.818503,-9999,2056.796788,2001.783547,-9999,2141.676116,3690.101087
2009,234,-9999,1189.976889,1918.788502,-9999,2050.367157,2030.269007,-9999,2195.4998,3810.717974
2009,235,-9999,1221.028926,1959.819706,-9999,2067.897171,2087.855004,-9999,2186.634421,3849.558899
2009,236,-9999,1345.860602,1966.171788,-9999,2220.685266,2108.189711,-9999,2146.265504,3617.013755
2009,237,-9999,1518.264183,1990.685479,-9999,2784.693359,3274.200739,-9999,2452.699132,3667.411875
2009,238,-9999,2976.813628,3203.265095,-9999,5375.664577,8131.477382,-9999,4123.324025,5101.661818
2009,239,-9999,2840.396252,3375.54329,-9999,4471.999601,4314.285933,-9999,3709.441699,5324.053008
2009,240,-9999,2614.930077,3260.970693,-9999,3882.952954,3588.093868,-9999,3482.050039,5223.929843
2009,241,-9999,2307.162052,3023.731319,-9999,3300.163892,3081.274186,-9999,3256.477839,5014.914169
2009,242,-9999,2028.730653,2747.823707,-9999,2812.837915,2617.157608,-9999,3010.09624,4706.079325
2009,243,-9999,1841.930164,2556.878612,-9999,2566.315692,2310.467137,-9999,2796.02011,4373.171595
2009,244,-9999,1706.055422,2445.716727,-9999,2452.101854,2282.114329,-9999,2498.019501,4170.949224
2009,245,-9999,1558.103296,2317.163691,-9999,2324.915021,2242.96792,-9999,2413.053136,4000.060401
2009,246,-9999,1410.08081,2157.104706,-9999,2166.177955,2114.58812,-9999,2286.964676,3838.914914
2009,247,-9999,1294.821921,1998.309658,-9999,2031.245197,1958.250903,-9999,2306.485885,3682.133092
2009,248,-9999,1211.130488,1883.729775,-9999,1941.001731,1823.838571,-9999,2235.739167,3570.269466
2009,249,-9999,1242.951927,1802.365959,-9999,1977.496624,1781.649002,-9999,2199.703229,3419.084737
2009,250,-9999,1229.582159,1775.316646,-9999,1998.792642,1783.519949,-9999,1962.199194,3181.204184
2009,251,-9999,1251.636661,1742.864655,-9999,2175.685399,1818.009861,-9999,1958.011148,3099.476156
2009,252,-9999,1545.042784,1980.767024,-9999,2720.225961,2031.055163,-9999,2319.904639,3388.986422
2009,253,-9999,1418.186079,1930.740163,-9999,2393.063187,1959.265685,-9999,2154.916908,3370.112535
2009,254,-9999,1266.983986,1808.139201,-9999,2145.325827,1841.537264,-9999,2074.839614,3273.793663
2009,255,-9999,1116.063576,1590.255301,-9999,1873.196467,1600.70623,-9999,1994.496846,3075.303256
2009,256,-9999,1056.135149,1502.883314,-9999,1751.858022,1395.8463,-9999,1823.204413,2808.658369
2009,257,-9999,1084.683866,1516.86023,-9999,1789.689151,1463.588391,-9999,1924.215496,2822.696392
2009,258,-9999,1264.82654,1606.438496,-9999,2043.155849,1593.266365,-9999,2169.031046,3033.210344
2009,259,-9999,1872.213428,2121.923377,-9999,3075.144699,2171.753802,-9999,2886.92893,3701.874843
2009,260,-9999,1797.469992,2176.697992,-9999,2837.386354,2180.546162,-9999,2844.636342,3848.049863
2009,261,-9999,1650.791135,2056.763331,-9999,2564.207994,2018.614313,-9999,2653.758704,3692.546109
2009,262,-9999,1539.326463,1968.75913,-9999,2343.458324,1887.634721,-9999,2540.006004,3594.44303
2009,263,-9999,1428.494339,1865.378088,-9999,2206.652898,1827.947353,-9999,2012.330761,3223.888378
2009,264,-9999,1473.97238,1702.336623,-9999,2254.215082,1660.738534,-9999,2032.704894,2876.340576
2009,265,-9999,1356.876772,1574.52059,-9999,2140.561407,1482.121774,-9999,1867.036108,2618.772966
2009,266,-9999,1279.788945,1527.96386,-9999,1991.247663,1387.492621,-9999,1834.222509,2622.806494
2009,267,-9999,1234.879672,1494.204115,-9999,1897.103544,1331.241754,-9999,1811.682139,2604.408545
2009,268,-9999,1278.766768,1531.717972,-9999,1905.882717,1352.47368,-9999,1910.275134,2666.080751
2009,269,-9999,1275.141224,1552.759244,-9999,1909.402968,1378.521426,-9999,1739.449714,2615.399747
2009,270,-9999,1256.841811,1593.763452,-9999,1875.540924,1444.615815,-9999,1779.907801,2700.692373
2009,271,-9999,1126.017955,1454.574527,-9999,1698.868779,1291.405759,-9999,1712.595671,2548.251897
2009,272,-9999,1090.793877,1438.040288,-9999,1497.886502,-9999,-9999,1825.04408,2568.991752
2009,273,-9999,1062.318989,1408.778529,-9999,1321.235602,-9999,-9999,1476.861453,2409.32252
2009,274,-9999,1019.261678,1308.880169,-9999,1326.930806,-9999,-9999,1125.633452,1913.303214
2009,275,-9999,908.5601489,1195.699527,-9999,1227.494886,-9999,-9999,1095.733751,1754.748418
2009,276,-9999,825.410016,1119.421632,-9999,1103.365549,-9999,-9999,1232.246061,1793.108343
2009,277,-9999,795.3135691,1050.845713,-9999,1114.39219,-9999,-9999,1241.551107,1789.50958
2009,278,-9999,937.9184767,1098.803123,-9999,1472.486666,-9999,-9999,1430.687807,1834.648011
2009,279,-9999,885.1968053,1070.605256,-9999,1268.550447,-9999,-9999,1187.992632,1714.207955
2009,280,-9999,869.4741105,1074.382595,-9999,1169.327439,-9999,-9999,1256.85286,1728.395276
2009,281,-9999,865.0250003,1054.439624,-9999,1074.880168,-9999,-9999,1290.016593,1756.956655
2009,282,-9999,905.362887,1030.51709,-9999,1129.451353,-9999,-9999,1575.994147,1746.697723
2009,283,-9999,1053.233007,1092.464389,-9999,1238.197448,-9999,-9999,-9999,-9999
2009,284,-9999,1082.069488,1140.865708,-9999,1384.426431,-9999,-9999,-9999,-9999
2009,285,-9999,1116.882369,1170.368224,-9999,1681.171139,-9999,-9999,-9999,-9999
2009,286,-9999,1127.240746,1182.963721,-9999,3362.775144,-9999,-9999,-9999,-9999
2009,287,-9999,1260.227177,1299.829932,-9999,-9999,-9999,-9999,-9999,-9999
2009,288,-9999,1511.083455,1549.244723,-9999,-9999,-9999,-9999,-9999,-9999
2009,289,-9999,1729.27601,1758.307408,-9999,-9999,-9999,-9999,-9999,-9999
2009,290,-9999,1729.151165,1871.007541,-9999,-9999,-9999,-9999,7510.885354,-9999
2009,291,-9999,1824.572358,2015.753397,-9999,-9999,-9999,-9999,6245.523926,-9999
2009,292,-9999,1946.153518,2191.2033,-9999,-9999,-9999,-9999,5768.454645,11245.30289
2009,293,-9999,1826.934593,2124.125608,-9999,-9999,-9999,-9999,4702.914616,9709.112326
2009,294,-9999,1677.327851,1966.832997,-9999,-9999,-9999,-9999,4079.605736,8234.873131
2009,295,-9999,1601.941215,1906.190887,-9999,-9999,-9999,-9999,3688.389685,7351.707942
2009,296,-9999,1653.264636,1967.448805,-9999,-9999,-9999,-9999,3367.815923,6913.177446
2009,297,-9999,1705.942278,2028.2239,-9999,-9999,-9999,-9999,3039.950708,6415.596074
2009,298,-9999,1614.540648,1960.027759,-9999,-9999,-9999,-9999,2890.605158,5857.919331
2009,299,-9999,-9999,1756.275485,-9999,-9999,-9999,-9999,-9999,5171.575245
2009,300,-9999,-9999,1758.446871,-9999,-9999,-9999,-9999,-9999,4913.395849
2009,301,-9999,-9999,1709.821492,-9999,-9999,-9999,-9999,-9999,4734.657046
2009,302,-9999,-9999,1676.673674,-9999,-9999,-9999,-9999,-9999,4624.89501
2009,303,-9999,-9999,1660.729084,-9999,-9999,-9999,-9999,-9999,4560.508011
2009,304,-9999,-9999,1661.34108,-9999,-9999,-9999,-9999,-9999,4341.95135
2009,305,-9999,-9999,1726.292554,-9999,-9999,-9999,-9999,-9999,4329.415993
2009,306,-9999,-9999,1796.259597,-9999,-9999,-9999,-9999,-9999,4345.653915
2009,307,-9999,-9999,1869.348365,-9999,-9999,-9999,-9999,-9999,4284.813735
2009,308,-9999,-9999,1824.965199,-9999,-9999,-9999,-9999,-9999,4043.540056
2009,309,-9999,-9999,1865.360501,-9999,-9999,-9999,-9999,-9999,3948.872085
2009,310,-9999,-9999,1990.978026,-9999,-9999,-9999,-9999,-9999,3978.556036
2009,311,-9999,-9999,1944.149176,-9999,-9999,-9999,-9999,-9999,3761.930695
2009,312,-9999,-9999,1939.213592,-9999,-9999,-9999,-9999,-9999,3625.963556
2009,313,-9999,-9999,1836.827452,-9999,-9999,-9999,-9999,-9999,3382.157178
2009,314,-9999,-9999,1769.4959,-9999,-9999,-9999,-9999,-9999,3194.656664
2009,315,-9999,-9999,1743.304022,-9999,-9999,-9999,-9999,-9999,3092.598803
2009,316,-9999,-9999,1769.236771,-9999,-9999,-9999,-9999,-9999,3044.707761
2009,317,-9999,-9999,1693.570714,-9999,-9999,-9999,-9999,-9999,2910.745004
2009,318,-9999,-9999,1492.613097,-9999,-9999,-9999,-9999,-9999,2551.714378
2009,319,-9999,-9999,1478.157971,-9999,-9999,-9999,-9999,-9999,2467.632128
2009,320,-9999,-9999,1398.417041,-9999,-9999,-9999,-9999,-9999,2348.083441
2009,321,-9999,-9999,1358.404276,-9999,-9999,-9999,-9999,-9999,2272.454915
2009,322,-9999,-9999,1357.841217,-9999,-9999,-9999,-9999,-9999,2249.819469
2009,323,-9999,-9999,1408.778053,-9999,-9999,-9999,-9999,-9999,2296.208991
2009,324,-9999,1251.172088,1428.750969,-9999,-9999,-9999,-9999,1368.63007,2339.427751
2009,325,-9999,1289.145511,1456.525015,-9999,-9999,-9999,-9999,1392.133821,2376.126186
2009,326,-9999,1304.02334,1497.761808,-9999,-9999,-9999,-9999,1370.813109,2392.702933
2009,327,-9999,1312.276864,1516.875006,-9999,-9999,-9999,-9999,1387.499638,2390.822506
2009,328,-9999,1329.771994,1522.834144,-9999,-9999,-9999,-9999,1363.305688,2377.972559
2009,329,-9999,1347.547662,1537.296197,-9999,-9999,-9999,-9999,1379.11883,2403.05207
2009,330,-9999,1368.43431,1561.867323,-9999,-9999,-9999,-9999,1378.136677,2438.843187
2009,331,-9999,1393.101123,1600.534906,-9999,-9999,-9999,-9999,1387.454085,2473.905523
2009,332,-9999,1356.371022,1600.584428,-9999,-9999,-9999,-9999,1362.265041,2461.049159
2009,333,-9999,1320.63967,1568.964241,-9999,-9999,-9999,-9999,1332.225806,2415.056593
2009,334,-9999,1324.184952,1541.948371,-9999,-9999,-9999,-9999,1307.237307,2366.314301
2009,335,-9999,1323.83119,1541.757938,-9999,-9999,-9999,-9999,1264.3983,2326.692506
2009,336,-9999,1319.705839,1527.197468,-9999,-9999,-9999,-9999,1272.165519,2291.80772
2009,337,-9999,1327.689225,1504.456839,-9999,-9999,-9999,-9999,1241.778909,2233.240989
2009,338,-9999,1328.396813,1477.663734,-9999,-9999,-9999,-9999,1106.046153,2166.837978
2009,339,-9999,1294.843859,1445.340351,-9999,-9999,-9999,-9999,1074.217957,2155.252436
2009,340,-9999,1259.83306,1412.180834,-9999,-9999,-9999,-9999,1105.446767,2186.632139
2009,341,-9999,1243.420724,1406.722534,-9999,-9999,-9999,-9999,1085.968915,2174.327875
2009,342,-9999,1213.733833,1390.295548,-9999,-9999,-9999,-9999,1066.963526,2154.399043
2009,343,-9999,1208.428652,1376.10755,-9999,-9999,-9999,-9999,996.4743285,2136.371554
2009,344,-9999,1248.527203,1406.867586,-9999,-9999,-9999,-9999,932.3556406,2104.49467
2009,345,-9999,1217.362533,1367.07106,-9999,-9999,-9999,-9999,975.4311292,2070.023011
2009,346,-9999,1275.537964,1407.936244,-9999,-9999,-9999,-9999,870.3637198,1997.822026
2009,348,-9999,1404.697541,1484.082478,-9999,-9999,-9999,-9999,1164.264514,2096.502627
2009,349,-9999,1403.848196,1478.524179,-9999,-9999,-9999,-9999,1226.823688,2211.333783
2009,350,-9999,1480.813813,1547.639769,-9999,-9999,-9999,-9999,1335.242172,2265.015746
2009,351,-9999,1551.563242,1601.383072,-9999,-9999,-9999,-9999,1432.010276,2300.967218
2009,352,-9999,1601.898724,1657.270266,-9999,-9999,-9999,-9999,1488.81434,2386.056474
